titles,links
守护国家安全，大唐云南公司在行动！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215309&idx=5&sn=adb91ef364e7df7ed7dc4039b4116074&chksm=bd5322a48a24abb2b8330873da7db0a8d1a127585d4952cecec9089b600253c5244a3242c51f#rd
秦龙电力新疆吉木萨尔发电奋力夺取一季度工程建设开门红,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215309&idx=6&sn=6144cac5ca4619a036b1e1dc2c2c66bd&chksm=bd5322a48a24abb280dadacb33f6cd2ba546bfc4f6b1720e76cec5997e94ae42358354ef1a6b#rd
比增17.4%！3月份全国发电量达6579亿千瓦时,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215260&idx=1&sn=0f23ef7825a63177e5b7c946c0ae33bb&chksm=bd5322f58a24abe30c297d66b487876b072f99594ec767d0399a7f35bde593bd75d448c8366d#rd
奋斗百年路 启航新征程丨国网吉林电力：强网赋能 奔小康,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215260&idx=2&sn=10a8a14d6604490c9b1500ca12104e71&chksm=bd5322f58a24abe37d0391fd46c43d4b489ebd215cbf99b991d517a3998793c80718fd2f2958#rd
学党史的N种打开方式,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215260&idx=3&sn=d82d2251c2307ed862015973d34d81ab&chksm=bd5322f58a24abe301041872264c8f1e44f4319d25bf8add6b746d95e40da47f444c8b709920#rd
大唐国际发电：一把钥匙开启的温暖故事,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215260&idx=4&sn=e1c2175f54823c99cd4a26f4ed12b664&chksm=bd5322f58a24abe37398e43554a030a294ba5b9d0f1347108ebff888b2e449c68c05f744e9d0#rd
国网山东黄岛供电：“一建三联” 联出共建共融最大同心圆,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215260&idx=5&sn=ea803ddc16d1fe464836771b8f3f4110&chksm=bd5322f58a24abe37d473bc761111587589b3c100d31257105dcd4c55cfc9d94b3216322618e#rd
国网浙江宁海供电：“红色地图”铺就乡村振兴之路,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215260&idx=6&sn=7e23ebedcc774607d8ca888cf00427f1&chksm=bd5322f58a24abe339b238d2ab35c96e51f179ceb6c4601c5adec1881d935fc3f065494c5538#rd
轻轻一点，了解今日能源电力大事要闻丨倾听电力,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215260&idx=7&sn=dc9bbaa06c0362c4c2a89abf7ed8e681&chksm=bd5322f58a24abe3d383c35f45fb4956922d97654abd5cb59ac013f5d929598d82fd5d51aa7a#rd
快讯！一季度我国单位GDP能耗下降3.1%,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215257&idx=1&sn=6f252de7ca13eb49fd502ee0f39ddb5c&chksm=bd5322f08a24abe62e5f4983d635356afbe5c5804e54df8be0decb4a0adf121d348f70f6c8c8#rd
我国一季度GDP同比增长18.3%,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215257&idx=2&sn=6c6f6737f08d13962df6319779c00c10&chksm=bd5322f08a24abe674378a1d59e6bbeb356b126bb8ee1e1c8ca26227b6aadaa0b8a84d23499d#rd
国家能源局党组书记、局长章建华：统筹能源安全保障和绿色转型发展,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215163&idx=1&sn=4d6b723e1d163b23eb517ff2670602f5&chksm=bd5322528a24ab446a82eb072483b9574498730f097affe4993aad99b9ca6ff1793603c7fc94#rd
你有一张船票待领取,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215141&idx=1&sn=20dd8ae8e045f67484c4ecc53c64aed7&chksm=bd53224c8a24ab5a6b3e835b5181fa71fb8fef919f25b9337fc9b58fd2830d240fbd5d6daed7#rd
甘肃送变电翟宗亮：电建装备“中国制造”向“中国创造”跨越的推动者,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215141&idx=2&sn=36ae79ce99882144b66548b19c07dbf6&chksm=bd53224c8a24ab5a6f6e27158a50ab1390848aaf4fbf30311f94f6e6dcbc4e2308d84de0e733#rd
霍尼韦尔智能建筑科技集团全球副总裁兼中国总经理李烨：智慧化策略推动数据中心绿色转型,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215141&idx=3&sn=3bbee2315691c051af37151995b25a2e&chksm=bd53224c8a24ab5a6c05f68eab7efb1e0ec8ba52580945bb528b3e06e9196bf94106e0e1d133#rd
国家能源集团浙江公司党委书记、董事长张世山：忆百年峥嵘岁月 开新局奋楫争先,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215141&idx=4&sn=e088bc8d086a3b01bc525a850b208ddc&chksm=bd53224c8a24ab5a98539913c6c426d62d60dbf810600f01b17f14ec2deabcaf50ee9a0d5466#rd
大唐安徽职工电子书屋正式上线,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215141&idx=5&sn=8f51674843a3bd2bd8f5e4b11a9a2a1d&chksm=bd53224c8a24ab5a8b69846ed857f8118243412d1c40432957b2f935fe75ac5e656f9e6546e4#rd
已投运项目占全球市场总规模近2成，2021储能产业这些趋势值得关注！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215055&idx=1&sn=463ad613baf1771f704d6becf4ab11a8&chksm=bd5323a68a24aab061f8cf9d7e8b25019fd33a1363b31350be909cfa726d8f9d3ee6f53b7583#rd
国家能源集团：传承红色基因 汲取奋进力量,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215055&idx=2&sn=e4ec8a93528227d4be488a632c26e4d9&chksm=bd5323a68a24aab022f882a83e56dc8501ddb6a9ba9b91cbea39adab7e8d58b133f43080ae5b#rd
国网宁夏检修公司：重温红色记忆   学史践行开新局,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215055&idx=3&sn=f542f8562081278baff0033712491c4f&chksm=bd5323a68a24aab0df66a0b1df1b97223bec0e15a88cfea49de7fafcd2f9c8fc2981f073aa83#rd
国网甘肃泾川供电张凌燕：让青春在公益中绽放绚丽之花,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215055&idx=4&sn=56b1b00abcc50561ec6aa487eb23e8d9&chksm=bd5323a68a24aab06eb471f278163b883094494556b57df5ec59c7ca7d56d14c2bb735ece467#rd
产融结合如何在国网浙江物资公司碰撞出火花？,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215055&idx=5&sn=bba5fc6f676e981d509ac86495346650&chksm=bd5323a68a24aab02186444826d6b5c917e5e8e64ea6cc229deb70d951e264377238743309b7#rd
精心护航！他们把“中国牡丹之都”品牌擦得更亮,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215055&idx=6&sn=63b2eba07e19a59eec0f57f6fecbac22&chksm=bd5323a68a24aab097bf84693dbd945c880595160b5d0c14bdf341601c326394a14340c9f289#rd
核能高质量发展大会首次召开，释放的这几个信号必须知道！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215042&idx=1&sn=c6fd4efaef6b1691c08e0568c1abf943&chksm=bd5323ab8a24aabd1a496e6bdd01c07b7347b322add063f5465bb170337115d964b4c528d0c6#rd
776万千瓦！山西电网光伏发电再创新高,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215042&idx=2&sn=5e4cb774eaedf71aeec205b749f40891&chksm=bd5323ab8a24aabde9cfbe195be7b6e92a16efbb9659c617f6274f3e88118504a5fea85018fa#rd
带感！国网宁德供电这样开展党史学习教育,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215042&idx=3&sn=b178658e7b8f4bc199cf3aa809776e74&chksm=bd5323ab8a24aabdc35c93644916a8c7bfc2db6b897dd02918dbc3ffa49b2506e80be629d126#rd
可靠大脑！电厂智能监盘系统的优势还有很多……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215042&idx=4&sn=4d27729589617849530f933e1680ecd3&chksm=bd5323ab8a24aabd4a64b793d2f5c69743e564cd2ba459e29f06aa8298bc4e485a878958df97#rd
一声“宁波妈妈”，牵动21年助学情,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215042&idx=5&sn=42b8eafad2872095c7f76d42c682955a&chksm=bd5323ab8a24aabdd36157a3f4c801d465a4a2daca6c410e78447f9d6c9319b457ab915634f0#rd
国家能源集团亿利电厂捐赠书籍助力乡村文化振兴,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651215042&idx=6&sn=7f5ce0f5b093d2b4682931e5d59c9041&chksm=bd5323ab8a24aabdf36179b387f09c9d272903c8e9fb850582401d0c72049350f4ec24a1af7a#rd
​中国大唐召开一季度经济运行分析会暨提质增效工作动员部署会,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214972&idx=1&sn=d829f7d36a054eac8f9e5ced8829469e&chksm=bd5323158a24aa033cb8abcf71e663c1e8e668cdfc58505d6f90ab9bc2c78e7a8128f69a6917#rd
第18届东博会高官会共商筹办大计：用好东博会平台 共促区域经济复苏,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214972&idx=2&sn=e68deccda2beeeedb354a63a432ff169&chksm=bd5323158a24aa0302fbe959f7afa9cf1712b83fb92125949a66b9cdd1ae96bb109d9034a163#rd
打造绿色环保示范标杆！分宜电厂1号机组获世界基尼斯认证,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214972&idx=3&sn=5b31c0ad78c3aeb437116216ee98b5b0&chksm=bd5323158a24aa0363db70d7fb9a9720ed89adea2af60e052cd1a244a3d94123167100338bf5#rd
镇江成为全国首家用采2.0和营销2.0全面单轨运行城市,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214972&idx=4&sn=c786c068ce95ca32352f90be97d18aca&chksm=bd5323158a24aa03717a74a0b25bb44a0f079f98ffd2a7a5ae8272bc7ace893c5f76b31744b6#rd
“三步走”筑牢网络安全防线，天津信通持续推进网络安全建设,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214972&idx=5&sn=4c8592fdaf201bafc6f59568d7baf09c&chksm=bd5323158a24aa033a18618d403a1b7726ca146f8f9bc01e81ddce904c3bd2d4cdc9e6c7adc2#rd
关键技术国际领先！​东方电子实施的国家重点研发项目通过验收,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214972&idx=6&sn=2b80a91598fe11cba029ef01a65a38c0&chksm=bd5323158a24aa036278377f7bd2576edad92d2a63cd0d28525dae646cc9fea98fae0cec0013#rd
国网江西新建供电：大山深处的工业化蜕变,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214972&idx=7&sn=7e4a5d9393c493f175d79e2067d3862e&chksm=bd5323158a24aa031262a03e0054c208e9618cca8f10e142bc0931a68f387e426acc690561a7#rd
轻轻一点，了解今日能源电力大事要闻丨倾听电力,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214972&idx=8&sn=f4afd994c0288ff0b96ca09667b9d03e&chksm=bd5323158a24aa03dff02204fa2cf3bbd71ae199e20f509d31f9e947be8858b4d86ac5d22f67#rd
3月份全社会用电量同比增长19.4%,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214892&idx=1&sn=bff35a38f85523c2c44f693d025540ad&chksm=bd5323458a24aa53eac6a83584ef1331aba7bf4e22e5fce39dff4b077d3facbfe0c297a4048f#rd
2021年第一季度北京地区电力市场交易信息发布暨交流培训专题会召开,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214892&idx=2&sn=dc4dfddd40bb09e839768326978282e5&chksm=bd5323458a24aa5313cd7e2c6824270e355d67350786e60ca738f4f56c829375f3b792df1a0a#rd
穿越1968！随大唐吉林职工重回激情燃烧的岁月！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214892&idx=3&sn=1a3fde7f86a9274d3f447380e2510bbd&chksm=bd5323458a24aa53f971540aacc331cd02388ec8cd70e4b52e90a1201baf52477bebb19e94b1#rd
国网吉林延边供电助力清洁能源走进千家万户,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214892&idx=4&sn=fe2eff75ad0c8302bc9a7631aff1c946&chksm=bd5323458a24aa53a58a7a5db56a59b02fe30bcb004a7a079d5f69742db5b13ec397d40c7f95#rd
国网山东临邑供电：奋力书写服务乡村振兴新篇章,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214892&idx=5&sn=a37299064f02484b4828965ed3be7b7f&chksm=bd5323458a24aa53ad269acf103fce69738a1b7e574d6e74b84b3c8d62bd057dcb0a25157f24#rd
国网安徽太和供电：让党史学习教育“活”起来,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214892&idx=6&sn=788678b77de5417a55480f96f5e96821&chksm=bd5323458a24aa53568cc4696793bfc59743f53e671f895dd2ee9ce393fe545bcc467d881af1#rd
“国和一号+”正式开工建设！国家电投构建能源业态未来新模式,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214861&idx=1&sn=efc693b418ca3aa3b4a71328d22cf557&chksm=bd5323648a24aa72e338c7fd5ab0202062b77da54b6f33cb5542ead90d28a5f3aefc6def8e6b#rd
首都电力交易中心顺利完成一季度分时段交易结算,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214861&idx=2&sn=99afa9c20c687ea1100da568ae549f04&chksm=bd5323648a24aa7238eecd0b0e51d929fab1a6a648d6e70b270d948e3a2ca4dfaf6f97147c24#rd
沉浸式体验！国网江苏检修公司党史学习更接地气,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214861&idx=3&sn=38615e582b17c364e76c07b75450dee6&chksm=bd5323648a24aa72d08e55c5d4a57fde07e5eb3a4cbb3135dccef4ea0db9e77419c0319704d1#rd
以歌传情！他们用特有的方式感谢党……,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214861&idx=4&sn=3cb8ebb0e16440b0b7c04cb0d89750fb&chksm=bd5323648a24aa7214614717e217b819305ead56888c79b562da74db04188bd101cc90e603a2#rd
国家能源集团举行2021年煤基新材料产品推介会,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214861&idx=5&sn=cf7ec4b0c9aeefad8ebcc70538a4e7b2&chksm=bd5323648a24aa72402ebc85576629db82a75abcd89775f4acf8a99729a67cca5b38412cd5f0#rd
“三辣”享福了！国网吉林农安供电为“三辣”种植提供可靠用电,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214861&idx=6&sn=faab10dceca5bce0417d97cb2daf296c&chksm=bd5323648a24aa725329b67aeec1e561b3b7e2f63517aa702be7d4ad094c5df8175aca5c1286#rd
丰富主题党日活动，国网宁夏固原供电做了这些事！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214861&idx=7&sn=7518ca968940912876ac0ccae03b0118&chksm=bd5323648a24aa72611903ec268f997bdb750eee64897351531b06ffbe29160dae768a6776e0#rd
春检不从简！国网吉林辽源供电严把四关提升春检质量,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214861&idx=8&sn=e85a55d1dfcfb3b76b94247bd9a5e968&chksm=bd5323648a24aa72950e3ae7a95a854776c8691ae6ae913e8f57e0b7b0902253a79b8a905fd8#rd
玉树的将来会更好！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214860&idx=1&sn=4c0e24226aeca00e313a1dc66cf7b5b0&chksm=bd5323658a24aa7312b609b2de17e973334207574469860f7138d644d85607c98ff779fd20f2#rd
广西电网：全力保障“三月三”电力可靠供应,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214860&idx=2&sn=c878c66c73a6f7bc9974f7f5365e2437&chksm=bd5323658a24aa73f3420e34dcaa9455c2f23f368fbd5605a58dea5def5f7a622db6b05d55b6#rd
黄河水电开工建设全球首个光伏、储能户外实证实验平台,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214860&idx=3&sn=64e89c8ceb552647b10d0249b9a2e2f3&chksm=bd5323658a24aa73a7ee173fdbc1443b3a5caba9149eddb8bf9267be83c34aed6c442e178849#rd
世界首台66万全辅机单列超超临界机组将应用国能智深控制系统,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214860&idx=4&sn=0566d9bb60fae32fa6a0acef25336f1c&chksm=bd5323658a24aa733f7451b3c09796d2b9303c5a2125f4cd714fbf991af8f609a5f09bced36d#rd
水好电足人勤劳！看国网湖北老河口供电描绘王府洲乡村振兴画卷,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214860&idx=5&sn=727d9d4996a2e50f77ba761780827495&chksm=bd5323658a24aa73f20ff14f9d83f35742824bb46e5bda168a30569eb37688a7c00b84792e35#rd
国家电投阜新发电退休老干部汇聚一堂：我看建党百年新成就,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214860&idx=6&sn=7a8a0def46f67cbc5c4a2caa8755da02&chksm=bd5323658a24aa73ca586ffdf9f86619ca2b396fc787920b6529b5014cec5edc1414d372eab9#rd
为群众办实事！大唐新疆发电谱写为民服务赞歌,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214860&idx=7&sn=c4ea35c98d20022384098871447184c9&chksm=bd5323658a24aa73a78e7d04f64b00fa0c39acdcc4ffd0e03ec5524d0532404f80145cb69c83#rd
职等你来！北京融和云链科技有限公司招人啦,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214860&idx=8&sn=e37b604e7728368128665eaa9d26b4a6&chksm=bd5323658a24aa73a029b2e79e08d63470eba3d7b4ee3e4ec9ead6ac0c0fb6d9492cd8e36b78#rd
“沿着能源通道看中国”浙江站③丨山水自在 必有回音,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214751&idx=1&sn=dae1ade4644ea284d15fff5f7ac7d202&chksm=bd5324f68a24ade00b345905d9431c76eab267ffe85c48c1496b6dc0a290884d8ac261772fef#rd
大唐环境党委书记、副总经理田丹：​以高质量党建引领高质量发展,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214751&idx=2&sn=6b35739e07bef00c7f12dbadf2a63dc1&chksm=bd5324f68a24ade0bfc0a169bbb4977ee092b467bf24c523e94169b55740638c112995d1afbc#rd
隆基股份与中国石化签署战略合作协议，全面开拓清洁能源应用市场,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214751&idx=3&sn=68caa5aec6ab3a065c994a1af6cd8b53&chksm=bd5324f68a24ade0431cacab21727456b5ed1d1ec99c956192514c222caacc5f9633ea277fee#rd
不要质疑！电动汽车可以帮你挣钱了！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214751&idx=4&sn=3d4f87e9c9e5d824f91b920f15f157cd&chksm=bd5324f68a24ade03858874978d0faf4dac7563d3d0183c745c43c9b8ce5f08976b1ab183fd2#rd
英大长安保险经纪连续四年荣获“北京市诚信创建企业”,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214751&idx=5&sn=41d9a79105e0d30b88758e0320528d1f&chksm=bd5324f68a24ade08551b1a5eaa476fb980e3377655618b521bedf2e4760548d0de691b219a1#rd
国网安徽当涂供电的这个网红打卡地有些不一样！,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214751&idx=6&sn=b13cc5b5a5021307f80ccd1ffeeb7c95&chksm=bd5324f68a24ade0419adfbcc60251a833842e6dc1a5ab9afb5de493ccd88c041b5afdb8d9d7#rd
“听懂”设备声音！这个声纹识别系统可提早发现电网设备故障,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214751&idx=7&sn=4ff3e6162ea869896b377c3375c12a07&chksm=bd5324f68a24ade0cf124f92bb4c4969020015e99462f6926528f105e96b6b102c2123ee4891#rd
轻轻一点，了解今日能源电力大事要闻丨倾听电力,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214751&idx=8&sn=354cab1a7bc7cbadd767a8b23cd0d18d&chksm=bd5324f68a24ade02fd22538431fe732ecc9cc3c934a571380fe0d1f329f76b937af0f24ec1d#rd
煤炭产量1.41亿吨，发电量2602亿千瓦时！国家能源集团实现首季开门红,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214689&idx=1&sn=c9f5519ad0ba8a4c0cf77ed858c924ea&chksm=bd5324088a24ad1e48df9dace78f68adf8b2eaefcba8084a65593140eff8fd289de358e2333f#rd
国电电力首次开展海陆空联合海上救援演练,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214689&idx=2&sn=dda59fdafa7228e76950ef40bc674f60&chksm=bd5324088a24ad1e919d5ca8ce0b2d5c8feabd609f72c498a346a1654e65494846355cc983eb#rd
国网甘肃武威供电开启变电站立体多维巡检新时代,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214689&idx=3&sn=70f5ff94f9e3f884f8ed20b65af747df&chksm=bd5324088a24ad1e854d3bfcfee57b2bed6a14c54abd007ac2f9cb74b1ef97dedd1167534d0b#rd
守护生命的光！国网新疆呼图壁供电全力保障救援供电,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214689&idx=4&sn=4225d637d88a887dd01247d61dde3c45&chksm=bd5324088a24ad1e1580f00e1fdc454f584c7cc42242d275ee3a5d4f8f2d9822049ac9c525a1#rd
国网黑龙江齐齐哈尔供电深化党建引领，加强通信设备体检,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214689&idx=5&sn=bf14a4fd3393b32bdf5869fab62bfb7a&chksm=bd5324088a24ad1e63e1226b17cf38434476413c7a6fb26f5c8e80044b2265ae0a6303a6399e#rd
国网山西电科院晋涛职工创新工作室：笃行不怠 砥砺奋进,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214689&idx=6&sn=69e871f9da8e0922e292d5a68cb50a46&chksm=bd5324088a24ad1e3ff55cc1001cc83d10a1e0343ad6fb6fd5af460246ac365e962504ab88b1#rd
光伏组件选型需理性！隆基打造光伏组件最优解,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214689&idx=7&sn=0db4241a74028aaf335374eba249c0ba&chksm=bd5324088a24ad1e5ffdcbe067784f65bb0834351cbd31fa0bb4bd0f6bd3c0ff72006ad80b86#rd
国网甘肃礼县供电：驻村书记扛起帮扶村万家灯火,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214689&idx=8&sn=2e1da91a288a659994922bd7b37619d5&chksm=bd5324088a24ad1e7a860db98baf6443ea4f405e91d27ba7b790dd5d7931db8497599e3ae211#rd
推动气电联动发展 融入自贸港新发展格局 南方能源监管局探索海南能源综合改革实践,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214598&idx=1&sn=e239bb41cbbd8d8930d567d66243f1c1&chksm=bd53246f8a24ad797ea3e900248077ad5ac2d07a5ee94e0709379601817213a3e869d07eb15c#rd
南方区域电力市场首次开展跨区跨省“点对点”直接交易,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214598&idx=2&sn=36011ead0119a3d94c8bebf92186709d&chksm=bd53246f8a24ad7980c52539a8338280de260e441c8622e286758cb2b268de980bed29ae54da#rd
多措并举！国网江苏新沂供电筑牢施工安全网,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214598&idx=3&sn=0f054b93ee81dc795a78c2181c1ec334&chksm=bd53246f8a24ad793e9ac7591c8e89995dc9d75f841e4141916586d0768aa202e76aff20b3ff#rd
国网宁夏吴忠供电“春检大练兵”练就青工真本领,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214598&idx=4&sn=72cbbacdb558195ec3850c3c6943d000&chksm=bd53246f8a24ad7943d9017affc28ebfacfe56163ea59f8fc65ab2f13dae229e10b7205c07aa#rd
走好“三步”棋，经营创佳绩！大唐重庆分公司高质量实现首季开门红,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214598&idx=5&sn=cc16ad94f33ab17de029d49a1ee1d6a0&chksm=bd53246f8a24ad79830a27190b8c039771d59fb7ea198a91fbac0a27d177c7afb8d471781ea9#rd
国网冀北固安供电：服务春耕春灌 保护电力设施两不误,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214598&idx=6&sn=077d968a4abd3651a2ee89a8afb46611&chksm=bd53246f8a24ad798c80ac936a03d1c42b1fa5e2baf782ac1720d8d99d7c2602450b09c5cf6d#rd
内蒙古电力包头供电局达茂分局：红色老区的电力温度,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214598&idx=7&sn=2a8cdb967e216a785614d781ecbf8348&chksm=bd53246f8a24ad79e6c241dcae7e2ab253a9dcf21411ef0adbace354f418adcdb77436893348#rd
国网甘肃高台供电：“党建+站所合一、业务融合”谱写发展新篇章,http://mp.weixin.qq.com/s?__biz=MjM5MjcyNzU1OA==&mid=2651214598&idx=8&sn=a16617e4089e69050b5cc0043af8c1cb&chksm=bd53246f8a24ad79576278d66437fe897c5f193ecaa90750476e55808f08ac6f59d0bdc8ee81#rd
